Date,Climate_Risk_1,Climate_Risk_2,Climate_Risk_3,Climate_Risk_4,Climate_Risk_5,Climate_Risk_6,Climate_Risk_7,Climate_Risk_8,Climate_Risk_9,Climate_Risk_10,Climate_Risk_11,Climate_Risk_12,Climate_Risk_13,Climate_Risk_14
2008-07-10,0.134856189,0.040923533,0.128101279,0.045833534,,0.000104377,,,0.00011285,,,,,
2008-07-11,0.072142289,-0.033246668,0.066429105,-0.028337661,,0.000104377,,,0.000112602,,,,,
2008-07-14,0.080192685,0.000729122,0.090809862,0.016159401,,0.000104377,,,0.00011229,,,,,
2008-07-15,0.08009312,-0.002698408,0.085688408,0.003085402,,0.00010429,,,0.000112206,,,,,
2008-07-16,0.102997548,0.020247179,0.082706021,0.001773537,,0.000104215,,,0.000112206,,,,,
2008-07-17,0.095485532,0.003266667,0.080897519,0.000937834,,0.000104111,,,0.000112206,,,,,
2008-07-18,0.065485386,-0.023628076,0.06263319,-0.016736596,,0.000104051,,,0.000112206,,,,,
2008-07-21,0.075605926,-0.00110573,0.081678197,0.008265893,,0.000103879,,,0.000112106,,,,,
2008-07-22,0.097752234,0.016856833,0.105243897,0.025619469,,0.000103564,,,0.000111817,,,,,
2008-07-23,0.090087816,3.73e-05,0.080901105,-0.006410013,,0.000103361,,,0.000111817,,,,,
2008-07-24,0.10474382,0.017861728,0.080166855,0.0007959,,0.00010334,,,0.000111778,,,,,
2008-07-25,0.093793877,0.000853118,0.069944548,-0.009186909,,0.000103105,,,0.000111707,,,,,
2008-07-28,0.074273689,-0.014140457,0.070646073,-0.005151059,,0.000102946,,,0.000111654,,,,,
2008-07-29,0.08558304,0.005238374,0.100109331,0.024083374,,0.000102925,,,0.000111654,,,,,
2008-07-30,0.104126663,0.019106807,0.14198506,0.056348741,,0.000102862,,,0.000111644,,,,,
2008-07-31,0.065715038,-0.026970594,0.071616917,-0.027678478,,0.000102862,,,0.000111596,,,,,
2008-08-01,0.084478865,0.007672273,0.089724111,0.013381483,,0.000102862,,,0.000111329,,,,,
2008-08-04,0.093890792,0.009327393,0.093907434,0.011658579,,0.000102849,,,0.000111329,,,,,
2008-08-05,0.120152927,0.031698717,0.116272729,0.032659353,,0.000102795,,,0.000111195,,,,,
2008-08-06,0.096084566,-0.003226187,0.080960334,-0.009948181,,0.000102795,,,0.000111078,,,,,
2008-08-07,0.064559554,-0.024801543,0.054622628,-0.024767648,,0.000102795,,,0.000110985,,,,,
2008-08-08,0.094192145,0.01786322,0.06148834,-0.009311069,,0.000102795,,,0.000110909,,,,,
2008-08-11,0.093573546,0.00499476,0.091006128,0.017967252,,0.000102064,,,0.00011084,,,,,
2008-08-12,0.113977512,0.025654449,0.100223599,0.017556575,,0.00010203,,,0.000110551,,,,,
2008-08-13,0.110284776,0.013526887,0.097709033,0.012035443,,0.000101782,,,0.000110324,,,,,
2008-08-14,0.120735897,0.025504554,0.100714929,0.015861542,,0.000101582,,,0.000110292,,,,,
2008-08-15,0.119459855,0.019908107,0.132261122,0.046427269,,0.000101433,,,0.000110101,,,,,
2008-08-18,0.097375562,-0.001648681,0.077656414,-0.018467215,,0.000101433,,,0.000110015,,,,,
2008-08-19,0.089454671,-0.000440113,0.090945982,0.012633383,,0.000101433,,,0.000110015,,,,,
2008-08-20,0.118853705,0.03223335,0.094319188,0.011671782,,0.000101412,,,0.000110015,,,,,
2008-08-21,0.133417242,0.034643577,0.085620532,0.001872849,,0.000101406,,,0.000110015,,,,,
2008-08-22,0.143977164,0.039183056,0.096690402,0.015780058,,0.000101397,,,0.000110015,,,,,
2008-08-25,0.098120852,-0.011038639,0.083348102,-0.001173026,,0.000101389,,,0.000110015,,,,,
2008-08-26,0.11974945,0.02954657,0.120976395,0.040807275,,0.000101214,,,0.000110015,,,,,
2008-08-27,0.123805181,0.024661221,0.104845021,0.012402258,,0.000101214,,,0.000110015,,,,,
2008-08-28,0.073529306,-0.027291258,0.080820439,-0.006360573,,0.000101214,,,0.000110015,,,,,
2008-08-29,0.112797413,0.032760469,0.10859341,0.029248767,,0.000101214,,,0.000110015,,,,,
2008-09-01,0.100836438,0.004566392,0.086485143,-0.001918523,,0.000101214,,,0.000110015,,,,,
2008-09-02,0.121823884,0.030498403,0.094940978,0.013748614,,0.000101214,,,0.000110015,,,,,
2008-09-03,0.121996904,0.021995392,0.101201955,0.017251456,,0.000101085,,,0.000110015,,,,,
2008-09-04,0.10593132,0.005858282,0.111437827,0.025445115,,0.000100988,,,0.000110015,,,,,
2008-09-05,0.090872201,-0.00255946,0.089661358,0.000329896,,0.000100957,,,0.000110015,,,,,
2008-09-08,0.057911798,-0.029294552,0.079747293,-0.002481093,,0.000100788,,,0.000109546,,,,,
2008-09-09,0.108275027,0.034694228,0.08988025,0.010885646,,0.00010056,,,0.000109497,,,,,
2008-09-10,0.10086177,0.00646124,0.098972989,0.016673205,,0.000100528,,,0.000109419,,,,,
2008-09-11,0.114371296,0.023035343,0.088650652,0.003384987,,0.000100442,,,0.000109213,,,,,
2008-09-12,0.087084008,-0.009836668,0.121562279,0.039663567,,0.000100249,,,0.000109207,,,,,
2008-09-15,0.098775666,0.013135323,0.066659846,-0.025974022,,9.98e-05,,,0.000109155,,,,,
2008-09-16,0.081204279,-0.009269296,0.07067795,-0.004047774,,9.96e-05,,,0.000109,,,,,
2008-09-17,0.111025094,0.027815381,0.09213178,0.016095425,,9.96e-05,,,0.000109,,,,,
2008-09-18,0.114643312,0.019105928,0.085071683,0.002037492,,9.96e-05,,,0.000108945,,,,,
2008-09-19,0.081348652,-0.015684473,0.075055992,-0.005675328,,9.96e-05,,,0.000108804,,,,,
2008-09-22,0.103666481,0.020397086,0.087367186,0.009902797,,9.96e-05,,,0.000108791,,,,,
2008-09-23,0.086013945,-0.006481451,0.079111761,-0.002368309,,9.96e-05,,,0.000108662,,,,,
2008-09-24,0.082944806,-0.002253182,0.086533098,0.007745793,,9.96e-05,,,0.000108614,,,,,
2008-09-25,0.109204284,0.025275052,0.091264038,0.010056033,,9.96e-05,,,0.000108614,,,,,
2008-09-26,0.125643376,0.030858699,0.093865138,0.011113988,,9.95e-05,,,0.000108482,,,,,
2008-09-29,0.087953835,-0.013626623,0.126112948,0.042513368,,9.9e-05,,,0.00010843,,,,,
2008-09-30,0.096104569,0.010104647,0.088430611,-0.005687599,,9.89e-05,,,0.000108359,,,,,
2008-10-01,0.104941229,0.015571863,0.089470856,0.007643917,,9.88e-05,,,0.000108359,,,,,
2008-10-02,0.077752503,-0.015269863,0.066594036,-0.015572212,,9.88e-05,,,0.000108306,,,,,
2008-10-03,0.07955958,-0.002223198,0.095035038,0.02033078,,9.82e-05,,,0.000108208,,,,,
2008-10-06,0.112854708,0.0303249,0.122724172,0.038742993,,9.81e-05,,,0.00010819,,,,,
2008-10-07,0.123648994,0.027355262,0.099001442,0.005988587,,9.81e-05,,,0.00010819,,,,,
2008-10-08,0.080304984,-0.020451013,0.082021326,-0.00325362,,9.81e-05,,,0.000108177,,,,,
2008-10-09,0.099560161,0.016722209,0.10191607,0.02217972,,9.81e-05,,,0.00010812,,,,,
2008-10-10,0.077432494,-0.013365385,0.068142616,-0.018083027,,9.81e-05,,,0.000107825,,,,,
2008-10-13,0.068640977,-0.013009511,0.071876757,-0.003332619,,9.81e-05,,,0.000107792,,,,,
2008-10-14,0.100374116,0.022357965,0.091793879,0.015366496,,9.81e-05,,,0.000107668,,,,,
2008-10-15,0.078412117,-0.012722243,0.080153742,-0.002770232,,9.81e-05,,,0.000107589,,,,,
2008-10-16,0.108261985,0.026206528,0.107545494,0.028418314,,9.81e-05,,,0.000107539,,,,,
2008-10-17,0.065860452,-0.028534686,0.073668243,-0.014393613,,9.81e-05,,,0.000107348,,,,,
2008-10-20,0.071371889,-0.005494817,0.056208527,-0.020803205,,9.81e-05,,,0.000107348,,,,,
2008-10-21,0.133644677,0.05449959,0.122680437,0.051363737,,9.81e-05,,,0.000107348,,,,,
2008-10-22,0.105418394,0.000530266,0.082346114,-0.010652476,,9.8e-05,,,0.000106566,,,,,
2008-10-23,0.077978164,-0.015241458,0.060049019,-0.019793271,,9.79e-05,,,0.000106466,,,,,
2008-10-24,0.070804071,-0.011071993,0.065403936,-0.007165461,,9.79e-05,,,0.000106466,,,,,
2008-10-27,0.068985019,-0.009925337,0.067308342,-0.007007728,,9.79e-05,,,0.000106466,,,,,
2008-10-28,0.084414765,0.006256391,0.085007928,0.010070676,,9.79e-05,,,0.000106466,,,,,
2008-10-29,0.094419951,0.009883051,0.071562189,-0.009148335,,9.79e-05,,,0.000106466,,,,,
2008-10-30,0.081399013,-0.007273947,0.088858411,0.012533634,,9.78e-05,,,0.000106466,,,,,
2008-10-31,0.060360202,-0.022930012,0.077094956,-0.004871523,,9.78e-05,,,0.000106466,,,,,
2008-11-03,0.080646988,0.006054039,0.07526752,-0.002861941,,9.76e-05,,,0.000106466,,,,,
2008-11-04,0.062020385,-0.020958949,0.080781751,0.003248365,,9.73e-05,,,0.000106466,,,,,
2008-11-05,0.093449483,0.018170229,0.092840105,0.013508081,,9.71e-05,,,0.000106466,,,,,
2008-11-06,0.109893161,0.021621385,0.083485807,0.000220574,,9.71e-05,,,0.000106466,,,,,
2008-11-07,0.057693014,-0.037376439,0.063452789,-0.016761248,,9.7e-05,,,0.000106466,,,,,
2008-11-10,0.06876193,-0.004728425,0.083580219,0.009900577,,9.7e-05,,,0.000106466,,,,,
2008-11-11,0.089109836,0.011043684,0.089385577,0.009140745,,9.69e-05,,,0.000106466,,,,,
2008-11-12,0.119584665,0.033106862,0.070208132,-0.011930299,,9.68e-05,,,0.000106466,,,,,
2008-11-13,0.111269579,0.01219374,0.068011535,-0.007871573,,9.68e-05,,,0.000106466,,,,,
2008-11-14,0.094259245,-0.001379207,0.067466278,-0.007700342,,9.67e-05,,,0.000106466,,,,,
2008-11-17,0.080613089,-0.007993436,0.068799781,-0.006188986,,9.65e-05,,,0.0001061,,,,,
2008-11-18,0.103727351,0.020762031,0.085482329,0.010058599,,9.65e-05,,,0.000105928,,,,,
2008-11-19,0.088623664,-0.003896896,0.116413298,0.035548033,,9.65e-05,,,0.000105928,,,,,
2008-11-20,0.086495191,0.000218367,0.075005942,-0.015948424,,9.65e-05,,,0.000105928,,,,,
2008-11-21,0.082325318,-0.003071613,0.068084599,-0.009363465,,9.64e-05,,,0.000105886,,,,,
2008-11-24,0.079288968,-0.004384173,0.074599285,-0.000591167,,9.63e-05,,,0.000105864,,,,,
2008-11-25,0.133129737,0.050711798,0.118674802,0.041359382,,9.62e-05,,,0.000105853,,,,,
2008-11-26,0.104225646,-0.00044961,0.094814263,0.003122236,,9.59e-05,,,0.000105817,,,,,
2008-11-27,0.093859707,0.001133157,0.104943324,0.021034158,,9.57e-05,,,0.000105795,,,,,
2008-11-28,0.098899617,0.010458258,0.081084805,-0.006128271,,9.57e-05,,,0.000105795,,,,,
2008-12-01,0.130769866,0.040245051,0.077134558,-0.002296317,,9.57e-05,,,0.000105491,,,,,
2008-12-02,0.093546877,-0.010152828,0.107499101,0.029356722,,9.57e-05,,,0.000105424,,,,,
2008-12-03,0.074293558,-0.01401848,0.086765072,-0.001281651,,9.57e-05,,,0.000105185,,,,,
2008-12-04,0.103735343,0.023382464,0.101218769,0.019935097,,9.55e-05,,,0.000104956,,,,,
2008-12-05,0.084274314,-0.00824955,0.069037194,-0.016961002,,9.54e-05,,,0.0001049,,,,,
2008-12-08,0.076936471,-0.007542368,0.069803972,-0.005697199,,9.49e-05,,,0.000104868,,,,,
2008-12-09,0.114059747,0.03261431,0.087667761,0.011916482,,9.49e-05,,,0.000104616,,,,,
2008-12-10,0.097116441,0.000324556,0.077493974,-0.004084137,,9.49e-05,,,0.000104596,,,,,
2008-12-11,0.079231719,-0.010555946,0.079505485,0.001245871,,9.49e-05,,,0.000104572,,,,,
2008-12-12,0.061799414,-0.02059486,0.077167092,-0.001748638,,9.49e-05,,,0.000104425,,,,,
2008-12-15,0.072339148,-0.002848758,0.064269064,-0.013883926,,9.48e-05,,,0.000104371,,,,,
2008-12-16,0.075468753,-0.00407619,0.091799757,0.017853861,,9.46e-05,,,0.00010397,,,,,
2008-12-17,0.075922569,-0.004916126,0.059319308,-0.023606584,,9.45e-05,,,0.000103846,,,,,
2008-12-18,0.083023113,0.001996814,0.05811841,-0.014212969,,9.44e-05,,,0.000103817,,,,,
2008-12-19,0.055708747,-0.028252856,0.047255051,-0.024684617,,9.43e-05,,,0.000103798,,,,,
2008-12-22,0.04378876,-0.028881316,0.065605025,-0.002791219,,9.43e-05,,,0.000103583,,,,,
2008-12-23,0.077145945,0.00940349,0.071124121,-0.00325754,,9.43e-05,,,0.000103562,,,,,
2008-12-24,0.087418865,0.005886833,0.042029748,-0.034152139,,9.43e-05,,,0.000103441,,,,,
2008-12-25,0.0376591,-0.04811967,0.030043933,-0.036647916,,9.42e-05,,,0.000103319,,,,,
2008-12-26,0.040881239,-0.024327267,0.046529315,-0.016252985,,9.39e-05,,,0.000103102,,,,,
2008-12-29,0.061422978,-0.005117533,0.045819537,-0.022339986,,9.37e-05,,,0.000102959,,,,,
2008-12-30,0.065521711,-0.00951058,0.053650727,-0.01427728,,9.37e-05,,,0.00010293,,,,,
2008-12-31,0.081416193,0.004689521,0.056860869,-0.013621525,,9.37e-05,,,0.000102917,,,,,
2009-01-01,0.026691398,-0.056605918,0.034181574,-0.037347907,,9.37e-05,,,0.000102917,,,,,
2009-01-02,0.064082179,0.003407628,0.097149629,0.033017708,,9.37e-05,,,0.000102917,,,,,
2009-01-05,0.050471168,-0.025660414,0.067459191,-0.017211729,,9.37e-05,,,0.000102917,,,,,
2009-01-06,0.071315578,0.000810672,0.055852514,-0.019133942,,9.35e-05,,,0.000102917,,,,,
2009-01-07,0.0698427,-0.009279108,0.112826115,0.04162554,,9.33e-05,,,0.000102917,,,,,
2009-01-08,0.074648199,-0.003864734,0.075637056,-0.014147239,,9.33e-05,,,0.000102917,,,,,
2009-01-09,0.073474996,-0.007024489,0.106064068,0.028410147,,9.33e-05,,,0.000102917,,,,,
2009-01-12,0.072265416,-0.007749077,0.05812639,-0.029452252,,9.33e-05,,,0.000102917,,,,,
2009-01-13,0.083331148,0.003816685,0.10763566,0.035693389,,9.33e-05,,,0.000102917,,,,,
2009-01-14,0.082515422,-0.001573521,0.109282385,0.021191119,,9.33e-05,,,0.000102917,,,,,
2009-01-15,0.070310949,-0.013440779,0.10045495,0.011826553,,9.33e-05,,,0.000102917,,,,,
2009-01-16,0.07604564,-0.002660863,0.114216024,0.028466971,,9.33e-05,,,0.000102917,,,,,
2009-01-19,0.081276226,0.00019905,0.072178131,-0.018059526,,9.33e-05,,,0.000102917,,,,,
2009-01-20,0.076022978,-0.007216477,0.088337184,0.011811499,,9.33e-05,,,0.000102917,,,,,
2009-01-21,0.066643757,-0.01442405,0.095221156,0.013424691,,9.33e-05,,,0.000102917,,,,,
2009-01-22,0.08999289,0.012802373,0.098869461,0.014827573,,9.33e-05,,,0.000102917,,,,,
2009-01-23,0.065158442,-0.021684407,0.079171268,-0.006060628,,9.33e-05,,,0.000102917,,,,,
2009-01-26,0.069463096,-0.007113404,0.118344215,0.039537499,,9.33e-05,,,0.000102917,,,,,
2009-01-27,0.077723699,-0.000632309,0.105628438,0.014044243,,9.32e-05,,,0.000102917,,,,,
2009-01-28,0.111396452,0.029625581,0.088833904,0.001397356,,9.29e-05,,,0.000102917,,,,,
2009-01-29,0.084088374,-0.011602527,0.072868991,-0.009089494,,9.29e-05,,,0.000102706,,,,,
2009-01-30,0.069744336,-0.014657637,0.062522112,-0.014228919,,9.28e-05,,,0.000102706,,,,,
2009-02-02,0.080105294,0.001633024,0.074109606,0.000733534,,9.28e-05,,,0.00010268,,,,,
2009-02-03,0.059232268,-0.023523133,0.074135537,-0.003020159,,9.27e-05,,,0.000102589,,,,,
2009-02-04,0.054399361,-0.019727309,0.054351865,-0.022812289,,9.27e-05,,,0.000102341,,,,,
2009-02-05,0.075518029,0.003389242,0.072600961,0.001889869,,9.27e-05,,,0.000102179,,,,,
2009-02-06,0.072289734,-0.008569331,0.060703606,-0.015959999,,9.25e-05,,,0.000102179,,,,,
2009-02-09,0.073355659,-0.006168856,0.083052196,0.010269285,,9.25e-05,,,0.000102179,,,,,
2009-02-10,0.060827987,-0.019137174,0.072087542,-0.007985059,,9.25e-05,,,0.000102179,,,,,
2009-02-11,0.102614136,0.027827809,0.079614135,0.003117999,,9.23e-05,,,0.0001021,,,,,
2009-02-12,0.117167882,0.025107516,0.109774288,0.030823118,,9.21e-05,,,0.000102051,,,,,
2009-02-13,0.103828904,0.005752143,0.077271447,-0.011517399,,9.21e-05,,,0.000102004,,,,,
2009-02-16,0.067550176,-0.025012365,0.076796725,-0.001390304,,9.2e-05,,,0.000101998,,,,,
2009-02-17,0.091736396,0.014171174,0.112858006,0.034825822,,9.17e-05,,,0.000101923,,,,,
2009-02-18,0.108207624,0.020644023,0.104847647,0.01505295,,9.17e-05,,,0.000101843,,,,,
2009-02-19,0.068209834,-0.026162833,0.058514512,-0.028667356,,9.17e-05,,,0.000101707,,,,,
2009-02-20,0.085809367,0.007971447,0.077971666,0.005902797,,9.17e-05,,,0.000101675,,,,,
2009-02-23,0.065696452,-0.019416965,0.073536437,-0.004878991,,9.17e-05,,,0.000101611,,,,,
2009-02-24,0.065002587,-0.011796322,0.10245419,0.025485451,,9.17e-05,,,0.000101272,,,,,
2009-02-25,0.129118367,0.052606296,0.121132109,0.034730942,,9.17e-05,,,0.000101272,,,,,
2009-02-26,0.086230939,-0.01678605,0.093452057,0.000958502,,9.17e-05,,,0.00010116,,,,,
2009-02-27,0.088644863,0.003357171,0.066626222,-0.016838618,,9.17e-05,,,0.000100929,,,,,
2009-03-02,0.084801989,-0.001483598,0.11403917,0.039324413,,9.17e-05,,,0.000100855,,,,,
2009-03-03,0.069108378,-0.015588597,0.069520094,-0.020659876,,9.17e-05,,,0.000100799,,,,,
2009-03-04,0.09215865,0.01394928,0.076612021,0.000953338,,9.14e-05,,,0.000100799,,,,,
2009-03-05,0.091224422,0.003486265,0.095765153,0.017793216,,9.14e-05,,,0.000100762,,,,,
2009-03-06,0.096426598,0.009074643,0.067341722,-0.016877607,,9.14e-05,,,0.000100485,,,,,
2009-03-09,0.076490062,-0.013012428,0.068980156,-0.005967984,,9.13e-05,,,0.000100456,,,,,
2009-03-10,0.090985033,0.009724137,0.089618798,0.014136232,,9.13e-05,,,0.000100446,,,,,
2009-03-11,0.083531533,-0.00372146,0.067949977,-0.014264526,,9.13e-05,,,0.000100369,,,,,
2009-03-12,0.113440314,0.029268534,0.073796874,-0.001349667,,9.11e-05,,,0.000100294,,,,,
2009-03-13,0.083245279,-0.013290537,0.079347119,0.00229343,,9.11e-05,,,0.000100203,,,,,
2009-03-16,0.103629521,0.019576077,0.116450345,0.037586271,,9.11e-05,,,0.000100203,,,,,
2009-03-17,0.120925742,0.028445624,0.073981616,-0.016984835,,9.1e-05,,,0.000100203,,,,,
2009-03-18,0.09157368,-0.008056548,0.124044466,0.046930518,,9.1e-05,,,0.000100094,,,,,
2009-03-19,0.143034652,0.055538317,0.127614609,0.034171098,,9.1e-05,,,0.0001,,,,,
2009-03-20,0.060713289,-0.048056575,0.07586918,-0.018738844,,9.09e-05,,,9.98e-05,,,,,
2009-03-23,0.082650931,0.007912019,0.092086924,0.014357288,,9.09e-05,,,9.94e-05,,,,,
2009-03-24,0.087108613,0.003300867,0.075168522,-0.007851038,,9.08e-05,,,9.94e-05,,,,,
2009-03-25,0.085414422,-0.000236093,0.066091282,-0.011409813,,9.06e-05,,,9.94e-05,,,,,
2009-03-26,0.110577415,0.025627265,0.083472415,0.008932146,,9.06e-05,,,9.94e-05,,,,,
2009-03-27,0.094515773,-0.000836544,0.084844514,0.004634846,,9.06e-05,,,9.94e-05,,,,,
2009-03-30,0.143063118,0.054350546,0.081777441,0.00112022,,9.04e-05,,,9.94e-05,,,,,
2009-03-31,0.112593145,0.003811513,0.083981479,0.004324679,,9.03e-05,,,9.94e-05,,,,,
2009-04-01,0.090084785,-0.006100818,0.070391887,-0.009983829,,9.02e-05,,,9.94e-05,,,,,
2009-04-02,0.090491399,0.00361056,0.093062494,0.017119448,,9.02e-05,,,9.94e-05,,,,,
2009-04-03,0.123747654,0.036698724,0.100009997,0.016672225,,9.01e-05,,,9.93e-05,,,,,
2009-04-06,0.101117201,0.000320418,0.08574944600000001,0.000145528,,9.01e-05,,,9.92e-05,,,,,
2009-04-07,0.13289631,0.041454764,0.116617882,0.035665489,,9.01e-05,,,9.92e-05,,,,,
2009-04-08,0.150285811,0.045707052,0.133965657,0.042944559,,9.01e-05,,,9.92e-05,,,,,
2009-04-09,0.105404343,-0.006363088,0.079711937,-0.016967679,,9.01e-05,,,9.92e-05,,,,,
2009-04-10,0.055871067,-0.037342747,0.047640618,-0.031342454,,9.01e-05,,,9.91e-05,,,,,
2009-04-13,0.089530178,0.016793,0.079296782,0.010774773,,9.01e-05,,,9.88e-05,,,,,
2009-04-14,0.121592442,0.034940873,0.11414644,0.035298784,,9e-05,,,9.87e-05,,,,,
2009-04-15,0.090126721,-0.009779115,0.069024512,-0.021190448,,9e-05,,,9.85e-05,,,,,
2009-04-16,0.101689811,0.014791636,0.09058331,0.015086276,,9e-05,,,9.85e-05,,,,,
2009-04-17,0.081041257,-0.010637001,0.121334037,0.038804928,,9e-05,,,9.83e-05,,,,,
2009-04-20,0.127686845,0.044544524,0.083667222,-0.008892198,,9e-05,,,9.83e-05,,,,,
2009-04-21,0.15115075,0.048725539,0.116433476,0.036160265,,8.99e-05,,,9.81e-05,,,,,
2009-04-22,0.081638689,-0.030486301,0.068273364,-0.022687585,,8.99e-05,,,9.8e-05,,,,,
2009-04-23,0.137047584,0.05365829,0.07071657,-0.004535454,,8.98e-05,,,9.79e-05,,,,,
2009-04-24,0.074047445,-0.032247416,0.075996253,-5.27e-05,,8.97e-05,,,9.79e-05,,,,,
2009-04-27,0.073102424,-0.007148714,0.078995518,0.001224433,,8.97e-05,,,9.77e-05,,,,,
2009-04-28,0.100314461,0.020453986,0.114208903,0.035459514,,8.96e-05,,,9.75e-05,,,,,
2009-04-29,0.102531822,0.011422122,0.101053398,0.010818063,,8.95e-05,,,9.74e-05,,,,,
2009-04-30,0.054462207,-0.037564131,0.062640122,-0.023304133,,8.95e-05,,,9.74e-05,,,,,
2009-05-01,0.063514008,-0.008640759,0.060574314,-0.012840252,,8.93e-05,,,9.74e-05,,,,,
2009-05-04,0.091311882,0.015415176,0.080228588,0.007487851,,8.92e-05,,,9.73e-05,,,,,
2009-05-05,0.074632855,-0.012755255,0.096465771,0.017314178,,8.92e-05,,,9.73e-05,,,,,
2009-05-06,0.088157139,0.007663997,0.073942622,-0.010505236,,8.91e-05,,,9.7e-05,,,,,
2009-05-07,0.120004829,0.033920863,0.098412133,0.021310904,,8.9e-05,,,9.67e-05,,,,,
2009-05-08,0.071661382,-0.027588148,0.072519774,-0.01256295,,8.9e-05,,,9.66e-05,,,,,
2009-05-11,0.094662148,0.015397388,0.09829549,0.021658367,,8.9e-05,,,9.66e-05,,,,,
2009-05-12,0.120703708,0.031930626,0.117606677,0.032562,,8.89e-05,,,9.65e-05,,,,,
2009-05-13,0.09686324,-0.002675201,0.107149033,0.015805409,,8.86e-05,,,9.63e-05,,,,,
2009-05-14,0.103280575,0.01359758,0.136078942,0.048146405,,8.86e-05,,,9.63e-05,,,,,
2009-05-15,0.121321352,0.028985486,0.089648206,-0.007720725,,8.86e-05,,,9.62e-05,,,,,
2009-05-18,0.124192414,0.024398643,0.10847604,0.026251945,,8.86e-05,,,9.62e-05,,,,,
2009-05-19,0.082494652,-0.01848599,0.091934347,0.003568965,,8.86e-05,,,9.62e-05,,,,,
2009-05-20,0.121546605,0.037803463,0.091319403,0.008349611,,8.86e-05,,,9.62e-05,,,,,
2009-05-21,0.104284078,0.00439719,0.079420111,-0.003349098,,8.86e-05,,,9.62e-05,,,,,
2009-05-22,0.124275,0.031524295,0.123223568,0.044335685,,8.86e-05,,,9.62e-05,,,,,
2009-05-25,0.173100617,0.072085833,0.089129094,-0.004046655,,8.86e-05,,,9.6e-05,,,,,
2009-05-26,0.093400951,-0.027797928,0.0796225,-0.002432271,,8.86e-05,,,9.6e-05,,,,,
2009-05-27,0.13580105,0.047549336,0.082118783,0.003164884,,8.86e-05,,,9.6e-05,,,,,
2009-05-28,0.124320432,0.018540878,0.095264864,0.015496725,,8.84e-05,,,9.6e-05,,,,,
2009-05-29,0.138309409,0.037275844,0.098023379,0.013967234,,8.84e-05,,,9.6e-05,,,,,
2009-06-01,0.131023011,0.024206522,0.134632385,0.049676465,,8.84e-05,,,9.6e-05,,,,,
2009-06-02,0.106424865,0.002620511,0.092912934,-0.003984157,,8.84e-05,,,9.59e-05,,,,,
2009-06-03,0.103220166,0.009584477,0.082991371,-0.000297617,,8.83e-05,,,9.58e-05,,,,,
2009-06-04,0.110151405,0.017840511,0.101889939,0.021837178,,8.81e-05,,,9.58e-05,,,,,
2009-06-05,0.102417126,0.007240917,0.085859067,-0.000358052,,8.8e-05,,,9.58e-05,,,,,
2009-06-08,0.083536551,-0.008442372,0.083390871,0.002402722,,8.8e-05,,,9.58e-05,,,,,
2009-06-09,0.150858002,0.066684148,0.105030039,0.024846969,,8.8e-05,,,9.58e-05,,,,,
2009-06-10,0.114070987,0.002067017,0.089754569,0.002513208,,8.79e-05,,,9.58e-05,,,,,
2009-06-11,0.106277739,0.009481208,0.11201615,0.02975736,,8.78e-05,,,9.58e-05,,,,,
2009-06-12,0.124281473,0.030706605,0.136260711,0.046740612,,8.76e-05,,,9.58e-05,,,,,
2009-06-15,0.098439901,-0.002577558,0.097289272,-0.000138948,,8.74e-05,,,9.58e-05,,,,,
2009-06-16,0.0963853,0.006050527,0.107902608,0.02318614,,8.73e-05,,,9.58e-05,,,,,
2009-06-17,0.077788446,-0.011696972,0.070908399,-0.01726994,,8.73e-05,,,9.58e-05,,,,,
2009-06-18,0.098029967,0.016232331,0.11802859,0.041917068,,8.71e-05,,,9.58e-05,,,,,
2009-06-19,0.085446775,-0.004718534,0.113059321,0.021578077,,8.71e-05,,,9.58e-05,,,,,
2009-06-22,0.099915802,0.014952277,0.099584161,0.009723799,,8.71e-05,,,9.58e-05,,,,,
2009-06-23,0.092113402,0.001168505,0.085237915,-0.000227103,,8.71e-05,,,9.58e-05,,,,,
2009-06-24,0.095511382,0.00779193,0.072404446,-0.008381096,,8.71e-05,,,9.58e-05,,,,,
2009-06-25,0.091422994,0.002298846,0.079433629,0.002834124,,8.71e-05,,,9.58e-05,,,,,
2009-06-26,0.111764529,0.024330487,0.090223567,0.011331275,,8.7e-05,,,9.58e-05,,,,,
2009-06-29,0.109370041,0.01352698,0.081528757,-0.000883011,,8.7e-05,,,9.58e-05,,,,,
2009-06-30,0.099833053,0.004979854,0.095169225,0.015593541,,8.7e-05,,,9.58e-05,,,,,
2009-07-01,0.115671356,0.024760666,0.088605068,0.00458012,,8.7e-05,,,9.58e-05,,,,,
2009-07-02,0.095003034,-0.002455076,0.082234123,0.000350279,,8.7e-05,,,9.57e-05,,,,,
2009-07-03,0.076050046,-0.012863955,0.065640536,-0.014165225,,8.7e-05,,,9.57e-05,,,,,
2009-07-06,0.095615798,0.014536801,0.094700393,0.020307149,,8.7e-05,,,9.57e-05,,,,,
2009-07-07,0.10754632,0.018379007,0.080215007,-0.003657017,,8.7e-05,,,9.55e-05,,,,,
2009-07-08,0.1172602,0.023160911,0.108845739,0.029698576,,8.7e-05,,,9.54e-05,,,,,
2009-07-09,0.103767567,0.005652643,0.100482712,0.011996741,,8.7e-05,,,9.52e-05,,,,,
